10000 40000
260 1077 -11
1861 2417 -6
9932 1203 -6
5744 3362 17
496 4694 5
8259 9016 -11
2023 3011 2
4514 4984 -2
583 3553 10
4037 3189 15
1082 3695 -14
3619 4386 4
6341 5876 9
9669 8007 8
2261 2808 9
2405 7116 -14
4288 8632 0
5445 5965 0
7996 5293 -14
7906 6450 -14
5698 1372 20
1988 9621 -15
2601 5201 20
3602 1748 -7
5037 5927 5
2495 6722 -18
7044 4598 -8
55 9231 9
6142 4074 1
5609 6178 1
5758 9971 -12
1783 4162 1
7512 1549 -13
8171 2810 17
9161 6949 15
7810 6953 -15
5547 139 6
8534 7987 -13
2532 3434 2
287 342 -17
6831 8403 -17
4744 3772 -19
6408 4011 11
6996 5214 -5
8573 6522 15
1541 4299 17
3943 471 2
5867 7589 -14
3462 2082 -3
6659 3551 -4
2381 2912 20
4418 5831 4
6859 1522 15
5075 5654 15
5755 3834 1
5642 4496 12
6780 7133 -9
9529 2622 -1
7317 556 8
9163 2734 -16
5404 2476 -8
298 6405 -1
1796 1232 11
6143 4218 9
9427 8350 -5
163 4192 16
5242 7829 20
6389 7644 18
2519 6139 15
8112 5048 -12
1536 503 2
6395 3971 -7
8478 423 -18
3679 2065 -1
1214 9147 -8
4042 4840 6
2531 9476 11
2349 5934 -11
584 8240 0
335 5999 7
5107 7 20
2418 5573 -1
9817 8222 14
720 3691 -6
8569 8500 20
5434 4323 -5
2237 937 -8
8042 3732 19
7927 6285 3
7562 5345 18
7420 5307 15
5693 6570 1
5081 8956 -5
4060 1639 -19
1883 7478 -17
7837 6407 -7
6168 4973 0
6451 5062 -2
3443 2779 -12
7677 3246 1
5497 6191 4
2303 2134 1
1740 9651 -5
2098 7693 -4
2379 6560 -11
9902 3249 18
9712 8072 -5
5093 4556 -1
7592 8561 16
9179 2041 2
4236 3897 18
3338 3530 3
5992 5642 -11
4511 7284 -19
5589 1999 -18
3646 1260 -15
6098 5396 -2
6527 5828 5
576 853 -8
2023 6057 -8
5330 9650 -13
509 6579 -2
215 4210 3
4165 9672 7
4786 1933 5
7854 2089 -18
7753 7129 1
4759 8891 13
5224 9809 13
5694 1725 5
6452 5345 11
7848 34 -6
9022 2732 -7
4973 3059 -2
1643 796 -6
754 9379 19
2809 6685 -3
8027 125 8
6561 3267 8
4609 2885 10
3932 6284 10
6566 519 11
5556 1866 -13
1311 5532 -17
9927 9958 19
7111 9506 -18
2059 9863 5
4337 2648 13
1644 2671 -13
958 8722 3
9490 9205 -5
3354 6304 5
4628 7520 9
9290 5666 -16
2041 6631 -4
4126 6648 -3
4773 5190 -4
7333 2456 15
3908 5296 -10
4789 3858 17
2155 2146 18
600 7938 12
6400 3250 17
4637 5191 13
2028 8196 -3
9235 13 3
4441 7678 -1
6886 8307 15
1977 7403 16
7539 1077 15
6233 1441 -5
5173 7977 -18
3712 4226 -19
8332 5769 -19
7613 2827 -12
8179 556 -18
9848 5737 -3
7735 8624 -20
1365 5523 2
4673 4745 -10
564 52 19
2741 852 14
1357 7202 -12
1328 5174 -3
9712 3524 16
5312 4624 -16
7868 5181 13
8777 3591 4
6734 5287 -8
1967 4999 -2
3142 7358 3
279 668 -17
5076 6595 -2
5810 2962 -1
1455 8152 -16
1135 273 -3
5766 6330 -8
5748 2590 -5
7171 703 14
30 3457 18
7623 6889 -16
7269 8507 18
8159 1654 1
2622 7334 -20
9842 129 -4
6425 2988 -18
1746 7682 -1
4365 1167 -17
4006 2358 -10
5974 2279 13
7766 9100 -4
1966 9916 18
8686 1573 -13
4589 2261 17
6935 8946 6
191 5459 18
5291 5914 -18
9838 3090 6
559 600 -20
9469 8958 8
3105 5611 -15
3082 6258 -2
5980 9430 -12
5132 6061 -3
8605 3860 6
8079 5083 -19
7776 3487 15
3944 9294 -18
7542 4857 13
5060 1083 -7
3605 1090 -10
9388 6743 4
8249 3475 -19
7062 9630 -15
6549 8250 -4
4696 5695 18
1835 3375 2
7451 5809 14
6825 656 -11
3202 3616 -16
4712 4974 -13
8428 1363 -9
6774 2946 -6
4186 1101 11
8330 149 -15
4975 7167 17
4025 2103 10
4312 9728 10
7158 461 12
7570 1152 -13
1899 2313 11
6792 6667 -7
5936 8636 6
1856 2038 -14
9287 506 -15
5722 7235 -10
7533 873 18
9077 9423 15
3912 1192 -1
1477 3018 -4
5015 3778 13
8206 6749 -7
3158 7081 0
3848 7195 20
3222 6708 -8
868 5652 -2
6704 3952 -8
9930 4654 15
1833 4398 14
3544 6740 -10
7771 6758 16
7140 5646 -18
9990 3098 5
4737 4866 12
5943 6612 15
7389 6495 18
7183 6072 -11
390 5578 0
7637 2744 5
6561 4474 -14
899 2475 10
1938 7821 0
9363 6208 -20
5366 9220 8
4778 4524 11
3758 1719 -5
4800 6753 -1
1602 8742 8
9719 3700 15
944 8615 4
6680 9291 -1
4694 1340 8
1730 9355 -20
3086 1985 18
6167 8888 0
3441 3171 8
3842 2668 -8
1848 2249 -7
7339 1055 -12
6610 3431 -14
919 7470 14
2023 3198 -5
756 5838 -13
1344 8294 -17
9808 2900 2
4915 8400 -14
5360 4566 3
1858 4487 7
4960 7253 18
3324 1764 1
9548 2606 20
5102 4411 19
6884 422 -17
5087 2298 14
2035 9801 -4
2676 8069 12
9419 1605 -9
4263 5856 -16
5504 8692 15
3405 7435 12
8413 6202 19
8913 5473 15
8697 9053 2
6279 3655 3
7348 6932 4
8142 2500 17
58 2666 -3
7353 94 -8
6466 5408 8
242 7518 8
1819 2816 19
7148 786 4
6204 363 16
9714 9435 -19
3494 8859 12
5656 83 18
3572 21 8
4017 3902 20
7679 380 -1
2755 928 6
1185 2065 -10
3597 5800 1
4069 5376 10
9997 5094 -11
783 7126 -8
3183 2967 -20
3281 7501 -17
6664 6026 -4
972 7201 14
5830 2763 7
5562 9907 3
5793 6499 17
3533 6488 -4
2664 1308 15
7704 4358 6
8508 2657 15
731 5610 -5
2352 1376 15
6675 6549 0
4499 7251 -20
3020 6094 2
7413 4642 -9
5612 7390 10
2571 615 16
7277 4312 12
2270 4928 -8
848 6610 0
8803 35 10
8366 1451 6
9555 3218 0
9582 3289 1
8842 894 3
6244 38 15
191 9523 -13
4611 9989 8
5764 7368 15
6310 3898 20
8013 8034 -8
2041 5588 -13
4041 3960 8
1686 3232 10
1121 7393 8
8110 4684 10
637 399 -17
2758 9497 -19
2767 5576 5
7682 5470 -14
8041 7115 4
5415 780 -5
2664 2307 20
2486 7656 -11
3916 5649 -18
1052 1884 -10
6497 8010 10
572 9517 1
7445 2557 -16
5592 8691 -17
7976 810 9
9423 5854 -15
6271 2734 9
4101 9078 7
4005 8672 -16
4851 7317 -20
4573 5064 -6
6709 6356 -4
8805 2503 7
5841 4870 -8
8179 7887 11
2635 3930 20
8630 1410 20
3753 381 -8
1262 8762 -10
6946 6329 -14
8858 5298 6
4944 7313 2
8621 5792 15
7752 1945 -2
1348 7963 -2
2475 4816 6
9161 1714 -10
7912 6455 -20
3871 3812 -2
2274 3349 3
3181 2206 -3
6563 9869 12
9848 6479 2
3765 9447 -2
5026 7839 4
6649 784 4
9169 5923 -10
8266 7404 0
9580 8390 -14
6471 9686 4
8457 9618 -15
8495 9502 -9
9543 3574 9
3467 4952 -18
7446 407 1
2708 1328 -6
9780 8162 13
2487 5394 5
4340 3312 -13
6776 1758 -6
1585 9448 4
5653 107 -6
7547 302 -4
3838 788 -17
2065 1986 3
6986 6165 5
7624 4919 -15
2930 686 18
5735 9328 6
1854 8718 11
6781 8483 5
8230 6560 -12
8720 3428 -4
2749 5366 -18
2253 4467 -2
5312 9126 -18
3202 456 -1
6993 7944 -3
3737 1150 -7
767 9387 -2
3393 9012 12
8085 7316 19
3446 2160 5
3486 2393 20
3500 3055 -15
1264 9490 20
577 3489 3
4276 9480 14
616 51 17
4338 373 -16
6150 9216 16
5282 9129 5
5429 9405 0
5654 4181 1
982 9114 -20
1102 8626 -3
8875 9338 -13
6345 5470 -11
465 5458 -17
3432 6655 20
8707 2750 -2
3472 8516 20
4383 1209 -12
8204 3730 -14
803 4898 -3
9370 5725 9
7591 3590 -14
7201 9233 -3
6131 104 18
9218 1875 2
7843 1484 18
8743 3689 12
8439 195 -10
7759 4649 -5
1493 7078 13
6349 3543 15
593 280 -7
1725 6102 -4
8704 2254 -4
3378 7950 10
3324 8638 -8
6066 3029 5
4992 77 -8
2718 8134 20
211 8389 -6
624 1538 1
3741 4883 -7
778 94 5
1377 2580 1
6655 5161 -8
8644 5492 -8
2075 4567 -12
3278 8278 9
8309 9952 -9
9479 5571 -12
6526 678 16
8024 2650 14
8230 5541 -3
6811 3558 8
6246 1771 -9
9509 6380 8
8788 8238 8
115 9504 16
9430 884 18
8474 6627 -5
9629 7354 5
7782 8971 1
8211 7797 -2
1248 65 12
5770 8652 -2
7245 4830 7
1840 4743 16
7295 1265 8
3121 7786 -3
8356 2737 -15
1043 8812 1
8619 6268 3
1313 6621 18
372 2310 -2
3955 4682 4
4725 4300 18
3658 2587 10
772 1774 4
6008 8753 -19
7494 2215 -20
3680 2240 -8
1735 702 -14
9378 4991 -9
7086 8062 12
1911 7108 -9
3381 6840 -16
7693 6543 -3
1681 1452 7
1747 9114 0
3965 5505 -12
2543 1876 4
543 6127 -18
3555 9336 10
5167 4727 -15
4100 4156 -18
4496 6362 -2
7342 3006 15
7258 9245 20
6470 7535 6
640 2009 -13
9108 6611 -20
6311 7917 3
7499 3786 -16
3137 5297 -18
5906 9882 -2
3990 2538 -7
2394 4542 9
6586 6227 5
7469 322 -17
2694 6950 -2
982 8374 19
3122 5435 7
8301 9417 15
7072 4557 -3
676 2502 -16
2300 7194 -19
2619 6011 -18
4183 2214 7
2381 4173 6
8196 6508 -12
8320 4811 16
5419 3987 11
4294 742 -10
9547 2297 -20
4667 3213 -11
1091 9895 -13
2083 9862 -20
6808 1332 -18
9996 273 3
9771 5245 4
3387 5148 19
4952 3637 15
4257 5042 1
7304 304 -2
7580 1150 -15
238 9344 -19
1630 1801 -12
4085 9414 3
180 1477 -20
3953 684 -7
5515 1506 -11
2845 737 20
1058 1595 13
7183 243 -4
7070 6920 10
4695 8989 -8
9899 7789 20
3095 4722 -5
5130 4562 1
2061 5550 9
3770 4062 17
2923 5027 13
185 1784 11
2257 2648 -17
2590 4799 -14
2311 8221 -20
6467 8064 -7
563 3282 2
9644 2973 20
8265 2709 8
5777 1023 11
9633 2086 7
269 9229 9
3698 1393 -4
9704 3303 20
1181 3480 -17
2075 3340 -14
1026 913 19
576 2218 -8
4824 6947 -10
7530 7718 4
4802 8890 -19
1104 9307 -15
5279 3602 4
9379 5341 16
7396 7798 -3
5239 7183 -19
5588 8112 2
7680 6689 -1
6984 3425 15
191 6601 -8
7377 4295 -20
8406 9333 12
9653 6609 2
549 7973 12
5260 7855 20
3243 3789 18
5827 9864 4
5683 2006 -8
8884 4036 4
4844 8383 4
9592 7176 11
1586 1292 1
744 7572 10
9407 3638 -9
89 3037 9
4154 1483 -1
3566 3936 -17
2495 175 -17
504 8438 -9
9854 6316 13
7359 2293 -4
9886 7534 15
9623 1915 8
8663 5178 -18
5919 3268 20
8525 8731 12
3995 4881 4
8453 3604 -20
5335 9871 17
5574 8355 1
834 7165 18
3822 4385 17
8166 4233 -11
3420 9239 6
4423 8210 18
2176 877 10
5079 4738 18
5092 7970 8
1724 4811 5
7470 4928 16
4992 28 -13
4682 5267 -6
5102 281 13
2274 340 -8
4841 6920 -15
4205 1600 -15
2777 1621 1
8256 4120 -5
3522 9340 -8
7673 288 -11
1020 1071 11
2643 843 19
9588 5479 -15
8770 6017 -13
4914 7276 -5
3515 2609 7
5555 1869 -11
1793 9936 -10
4088 4908 1
6380 1849 8
3871 3877 1
4247 2347 -15
7354 3925 8
6316 1312 19
669 46 2
2431 6550 17
6523 1855 -13
7943 7911 1
5164 9298 2
1377 703 -18
3586 4880 4
7832 4815 8
7412 7697 11
3091 8693 -8
3452 1551 7
7655 3432 -4
8212 8014 -7
3761 7580 2
1331 9407 -3
5880 7444 -20
612 3809 19
867 3909 7
7775 2699 -13
1103 346 -20
9258 4301 -9
9039 3651 -18
6780 9806 6
4530 4709 20
8234 4126 18
6107 2818 -1
6118 4820 -11
7034 8238 3
5761 5429 3
3528 4864 14
7192 2064 7
586 7274 -11
8039 2020 11
579 7052 18
87 859 13
1271 9902 -3
2845 2073 -19
8629 5151 -6
5758 3504 14
6124 5982 17
8046 8649 15
4685 4782 -10
9028 3483 -17
6768 7076 -17
4525 2940 -11
4206 8075 -2
863 8885 7
3146 6644 -16
2610 1358 -1
1834 5931 17
4982 5728 17
4860 2175 -19
5709 7518 -7
3738 7559 -10
4615 2943 -7
1729 4188 18
1123 8097 -7
2315 7623 5
6770 1102 -4
3169 8650 7
2023 8917 10
2384 9783 19
8551 488 3
4155 9990 8
8076 410 -15
1129 9787 3
5351 3314 4
6612 1543 1
8499 1019 20
2864 1184 -6
8405 2419 5
2265 5856 -19
4360 2415 9
729 3438 -17
5420 4047 -1
2470 5844 7
8162 7970 -15
7043 1864 -15
5832 8080 -19
3149 3611 -15
8478 8845 -8
6227 1394 -8
6370 9061 14
3901 1583 13
2329 8030 -8
8369 4154 18
2235 5344 3
8115 6531 19
5008 7889 -19
7070 3037 -7
9826 9533 1
7405 9682 8
7404 6295 20
3115 954 12
6424 9366 -7
1462 7348 -7
6223 5830 18
3158 3176 -6
9151 9834 -15
8204 7820 17
2197 3294 -9
4092 5583 4
3148 5012 -6
4728 8460 14
4957 1217 -13
7784 6571 -14
7449 8613 0
2920 4218 18
7611 8607 6
9777 8369 -13
895 5112 -15
4875 6281 11
5352 6858 -20
503 2130 4
6042 851 -12
7714 1225 -5
2826 4053 4
2117 2491 -1
97 5649 13
3152 5899 18
986 7619 14
296 7223 -17
5938 9967 -1
1608 5882 -16
8272 2581 -20
4336 2054 -2
9244 8305 3
9167 4618 6
3042 6504 12
4748 7182 18
6754 1176 -6
8100 3615 17
9988 605 2
5569 3096 2
6562 5627 -17
5345 1553 10
1896 3032 -3
367 5044 7
4452 4618 14
6472 7308 -18
2480 7571 -19
5552 7096 6
5714 1787 3
8504 8094 -7
3350 6533 16
7313 9398 -16
9060 6468 -10
8801 7328 16
5709 5248 17
5380 6696 -16
7009 6463 1
5326 7025 -3
1780 6632 1
1044 733 4
513 5015 2
5388 7642 -4
9602 2592 20
6969 129 -14
6693 5003 -10
1745 3107 4
2743 9785 4
2015 1195 -12
960 1895 -9
2685 4586 13
8741 1842 -7
7407 8503 5
8073 562 7
595 9430 -19
1607 2886 -8
1223 2272 12
8693 9844 1
3733 7521 0
6515 9726 13
7843 193 -14
5765 4335 18
4050 6996 5
6898 5789 -8
9036 5534 -13
6951 1761 15
1322 2055 -5
909 3447 0
9645 2108 -15
2536 8 -7
507 4780 11
260 3139 3
8383 9185 11
7868 2246 12
3303 6861 12
2264 5748 2
9182 4129 8
1642 8813 -19
6311 1007 -3
8672 8228 13
6831 6669 5
4025 6555 -10
3956 3377 19
75 6035 -4
5880 3461 -11
8467 2061 -11
5646 6783 1
9548 1854 -4
5088 1182 16
7419 5660 -13
7421 9848 -17
1295 7366 2
4222 7895 7
7964 1590 -16
8319 785 0
8934 9108 4
9886 4468 6
6281 1968 -20
4401 5039 -10
5607 4662 -13
3007 4003 18
5789 3263 -14
3545 6571 14
9801 3717 -1
7930 3789 -1
1406 3034 -4
2012 8648 -12
6452 1693 -3
8756 9877 -6
6238 9302 1
8694 2824 -10
5334 9728 10
7192 1271 -16
6062 5927 15
2882 4986 7
4293 1046 -7
9489 6676 4
8264 4348 15
4232 9624 19
7283 9374 -16
8391 8052 3
995 4778 -12
8413 3185 19
2308 6781 5
5941 3958 -15
1959 5764 -7
6748 9636 -18
9193 2573 -4
7670 9130 14
1294 7699 19
4396 2027 -16
55 9621 9
38 1048 15
303 3875 -16
3037 9201 -4
1007 8206 14
4552 5025 -2
8500 9395 16
8616 5291 6
2809 6623 8
1205 6201 19
7217 5329 -17
38 2206 12
8524 7431 14
5437 6059 15
9344 2951 8
8801 3727 -3
851 2830 -8
8344 8571 -20
6928 9021 -11
1010 5451 -12
9317 2817 -13
3611 6731 7
619 8976 -1
1749 7422 -14
1246 9519 2
6434 5704 7
1856 9564 -17
9919 620 -11
7225 4867 19
9879 5579 12
9482 7614 -9
3749 6011 17
9610 1042 -11
2754 2033 -14
7615 6527 17
7023 6568 8
6084 6252 -7
7817 313 -2
9281 4748 20
8882 6037 6
6038 2889 -12
4135 8509 17
7356 5154 -19
612 7110 16
565 8762 17
9541 2661 -15
5374 6081 -11
4107 9188 16
3863 1971 11
4717 8040 14
1050 7986 0
9793 8133 19
2502 3745 -2
6952 8273 -2
5695 5985 7
2400 5783 16
7488 9168 7
2456 2345 6
9353 2851 20
9423 5948 3
7659 2210 12
542 4200 -16
5949 3274 -2
3603 4586 15
8782 9352 10
3135 795 1
4158 4554 -9
81 1506 -10
8795 1170 -1
8924 9728 -15
1029 5556 1
3268 7017 -15
1075 7068 -6
7915 4841 -7
9698 3063 -7
7455 4627 -2
3729 4622 18
4504 6823 1
6799 8742 14
6040 22 -14
9027 9483 7
6968 1242 0
2310 5924 19
4355 1995 6
3624 7562 11
2204 2102 7
4141 5691 -5
7016 4998 -16
6333 3754 6
217 9328 -6
1272 1079 11
3409 5011 -19
7523 3191 -18
2809 3043 1
9666 7543 -14
83 4358 0
7841 7968 -6
820 6089 -8
8917 5128 15
3734 5730 4
9177 3657 -17
712 1503 -14
4443 5708 -8
3748 9361 9
7163 176 -15
797 6495 -4
6076 6492 9
7481 1049 -3
1542 8844 19
8827 4484 -15
8830 9297 16
3868 3788 -14
581 9705 12
8821 1886 17
7811 2109 -19
6499 5580 11
1111 1629 3
84 1453 -7
2325 266 -14
7048 1083 -8
4631 1408 2
5676 2908 -18
5335 7491 7
2104 6286 17
6131 1302 10
84 3880 13
2204 7346 1
5034 8756 -11
2272 9003 -15
4168 9476 20
7844 7627 10
2301 7213 17
5132 238 -3
5449 174 12
3889 1653 11
2873 8937 -1
8712 2207 -2
1855 1733 -18
4345 1775 6
5794 6395 10
4884 6769 1
1105 7954 20
6649 7318 -4
5481 4181 13
2954 7151 0
2184 3515 -4
62 5321 19
6313 3309 -5
640 608 20
6780 7805 -18
6299 1183 11
9733 9251 -20
5832 3639 2
2311 9399 3
3672 9138 -7
2541 5946 -7
1892 7796 -17
1418 9753 -19
1759 905 3
6444 9559 -15
3077 4074 13
4059 1832 16
430 6531 19
3180 9353 -10
8960 5294 -1
5693 8134 4
6038 9150 12
1652 6195 2
168 2740 -2
2268 8048 3
9736 2639 7
7662 929 9
9674 4464 -5
7410 5721 -12
9260 9098 5
7927 7637 -15
4546 6435 11
5699 817 -19
2059 8173 20
6622 5528 5
4923 8054 19
3664 1976 -8
1349 5177 -8
9071 1865 -19
8596 7278 13
6263 671 -17
1631 5764 19
2197 7113 -5
9872 3375 -19
9956 1729 9
5231 7161 -17
9538 529 -17
3743 605 2
3570 8542 3
5130 8142 7
8831 1356 -19
7694 2595 -6
5809 9329 -9
9503 6868 -18
6709 9683 4
1185 7518 12
5125 1496 2
9102 4509 10
1161 9419 4
7677 1806 20
7157 3489 2
5639 4114 -4
3096 6063 7
8037 4699 5
7155 318 5
8285 3666 -9
325 8156 17
809 3314 2
543 4719 10
9790 6354 20
7580 9728 2
6997 3700 -5
9891 3676 -16
1549 4313 -20
8436 1647 -5
8842 6345 1
6461 5612 -2
1963 8958 -11
2340 5561 12
3578 8609 11
6558 8915 16
2416 9091 20
9759 6949 -7
1484 5019 -4
3385 401 -13
1794 7347 -8
6124 4297 15
1486 383 -4
4217 9527 10
3124 4889 -1
4404 6524 -10
7646 2005 10
4706 6181 -1
6535 8716 5
6365 7709 -14
7331 6772 7
2235 918 1
871 400 -1
7091 6466 -14
1112 4366 1
9120 4569 -8
3544 395 -16
2710 317 7
6664 6622 -4
6641 7372 0
5584 5416 14
8954 9385 18
3433 9000 -9
1209 9387 -6
2007 2507 6
9377 6742 1
2168 3454 -8
980 8522 3
8301 5927 -16
9579 9457 5
3062 4478 4
7713 3603 -1
9646 9108 -4
6991 1856 13
7204 2588 -16
3272 4079 -12
8803 4517 -4
2159 4979 17
4337 2536 6
7116 597 19
5008 6204 16
6327 8843 20
5398 9039 -16
3869 6221 -1
9132 3135 -17
3576 846 -13
1443 5066 7
130 8763 -3
1054 871 2
577 4615 -8
986 1831 -1
8603 3490 -2
7656 1481 16
409 8197 10
7051 9814 -2
578 9461 8
6891 4562 -10
833 1426 -7
1116 5565 20
310 1835 -19
8043 4238 2
8011 4733 0
3725 7134 8
8094 1953 5
8506 5563 9
6907 2979 -10
502 6134 -16
5494 2550 19
1096 4176 1
7582 5932 1
2482 5839 7
5988 957 -9
9601 6869 19
3819 3342 0
7360 3765 2
4815 468 10
6478 8279 -11
1036 5847 -15
7525 6835 -2
3515 4336 20
3991 9103 -20
3237 7720 1
5845 7181 19
2796 4838 20
4605 2366 -3
397 5733 -15
601 930 -16
8931 3226 -2
4517 4413 -7
7562 4020 7
8740 2775 20
7328 7445 4
9757 9996 15
7603 4865 1
1965 7261 0
5857 3205 -20
9137 9275 -16
1931 2316 -11
796 2404 4
1567 4108 15
4160 8919 -4
107 2130 19
7402 6370 7
6300 6586 -4
8001 9251 0
3088 5469 8
4236 5954 9
9470 2564 -9
1677 8246 -14
5557 6353 -10
775 1394 6
5683 7445 5
8346 1604 20
7491 4085 1
2169 4344 -3
4604 1657 -1
6862 5940 -20
263 4268 -1
2294 831 15
6159 8847 16
5101 710 13
5207 339 0
1124 3300 -12
2035 5446 -11
5402 8380 13
7044 7011 2
7285 2247 -5
2816 1844 9
1485 6727 -15
73 1859 -3
9268 4611 19
8449 808 -9
7912 8837 4
7032 2211 17
9152 9251 -16
1675 5657 18
1996 9479 -12
5302 4479 10
8808 6253 -15
3156 2777 -11
8324 9732 -8
984 3344 -7
7374 9668 -6
9696 3836 -16
8681 9501 -1
9953 4368 -8
9576 6050 -14
1428 6363 -4
8729 7025 -15
8256 3462 -20
5885 5537 -1
8173 9979 0
9914 3900 -2
6515 7994 6
142 1034 0
1072 4275 7
641 1309 -3
1985 5262 10
7290 5016 -18
2373 5765 -9
8862 9226 8
7739 8835 6
7890 5933 9
9200 6753 -9
8090 808 14
1166 8739 -9
7721 5824 -19
2495 8452 7
5979 6466 -7
1231 3127 4
5009 3476 17
9985 8877 -12
9425 9500 -4
1373 2299 9
3226 6703 20
5250 704 7
9052 143 6
8189 5020 -6
588 1878 18
6483 4710 -19
9601 1669 10
9219 4757 5
252 836 -4
404 3952 17
3057 2994 -4
3905 7498 -8
8482 6307 2
3050 6267 -17
8860 4426 -19
516 2126 4
781 7016 -17
445 9971 17
7089 9835 -16
7460 6338 9
336 555 -14
6150 7746 4
1106 6614 -8
495 7433 -2
1864 5550 -13
8580 5978 -5
52 8121 3
9569 3642 -2
960 9479 13
5121 9083 -9
2888 9396 14
9742 3378 -20
6222 8165 4
3569 4005 -3
7345 973 -2
8088 9278 2
4664 9595 -20
8556 6600 -3
2937 7708 -13
5278 6445 -17
739 6460 13
9797 231 0
7558 2802 1
2500 772 -4
7000 5727 -20
6534 547 -16
1314 9267 16
6958 6582 -7
7724 6441 20
370 1743 -6
6917 7407 -11
2641 443 6
8508 4462 19
1894 8082 4
9954 1844 -3
4999 4097 0
344 2992 16
3461 5719 5
3058 9631 5
8234 9915 -8
8633 3104 -19
9930 456 -11
2045 2625 -12
7215 4012 14
3246 4348 11
508 2819 -3
5752 9321 20
7102 5389 15
9800 2520 0
1333 1102 -3
775 7676 9
2857 232 17
9300 8860 2
6582 6842 4
2706 8227 -5
4305 1306 2
3840 9627 0
7117 6822 3
2713 3818 -14
2421 7997 -1
8799 7225 5
4621 1797 7
1597 3439 5
7495 1380 -8
8532 212 -17
2890 5631 -2
5706 9797 2
7683 7199 20
7508 6496 17
5001 1843 9
4947 9990 13
2466 2490 -6
9454 5695 6
2239 1028 -6
5908 3589 -5
4785 2667 14
7150 9470 -18
2308 3805 4
622 4349 -17
3528 8090 -17
6392 5715 9
7276 3529 -2
9638 3261 12
501 7452 0
4353 389 -14
7806 1600 -16
3032 2891 -10
1332 2287 14
918 3106 0
9971 1172 -19
7451 5331 19
5038 3196 4
4734 5735 -15
8792 6113 14
4570 374 -15
2388 9482 -3
5005 3973 18
2736 5075 14
1956 2852 -13
3604 2670 20
5386 9749 7
6430 8483 -1
1280 7042 19
8230 6342 16
5953 4090 7
7821 8547 -12
6080 924 4
2480 5205 -17
6706 4195 18
8431 1387 -6
5233 707 -11
5192 2200 -16
150 6001 -20
3662 5126 -9
7617 4339 -17
3160 7761 -19
9054 1156 -10
3459 5049 19
3580 3641 8
6056 1698 -8
8952 2722 -4
8616 7211 2
949 9156 -4
8827 6510 10
5458 6900 -11
5273 8716 -8
2239 7783 9
2097 3973 -7
6526 2631 19
6588 4755 12
9454 7776 15
7259 9677 0
2398 1746 5
5129 7907 10
6408 7461 -13
1269 3137 1
7648 5245 18
7691 5178 -14
4416 334 9
8753 3922 -3
6069 193 9
5357 1698 4
9734 8474 -3
12 7228 13
6856 8254 9
4533 6944 -8
665 1785 6
1918 6113 3
906 6343 -7
1494 6821 -2
9004 8699 -7
696 7565 19
5754 4308 -14
6113 341 -20
414 2213 -7
986 9713 -20
7861 235 10
9946 9328 -15
9725 497 -8
3537 3063 19
6767 540 -16
8958 2133 9
2003 3289 19
1933 8114 18
9033 4492 7
7072 2501 -14
8054 287 20
2621 8066 -16
1892 5662 -18
677 5649 4
2505 3053 13
7392 5301 19
4578 5899 -14
1054 2337 -17
6343 7621 -20
8946 892 0
7095 900 19
784 4482 -10
592 436 9
5690 5823 -12
9685 2680 8
1930 6497 3
8593 3347 16
1964 3661 -18
6229 2805 -14
6169 5369 9
9096 3271 -10
7012 1581 -13
3377 9969 -16
473 9093 13
3283 3104 18
5602 7773 10
408 5372 -13
8269 9885 1
641 2612 11
6235 5938 -2
8970 7333 -12
529 7646 10
7000 3715 -18
6702 464 -6
6307 9216 -16
218 9671 9
3252 6899 -3
4544 2356 9
7301 7723 -19
8300 7949 -19
6368 4550 -19
9547 2450 -2
5873 2355 -5
5138 1228 -7
8531 1562 14
9263 1815 -2
7479 8583 -14
80 3056 6
2418 3975 20
9908 9140 4
4739 5179 6
3559 663 17
4436 4799 3
6584 4169 6
9990 9098 5
7667 2215 2
44 1428 -15
6525 3995 11
6696 3149 18
6635 6948 -12
3241 5356 14
546 5040 -17
996 2351 8
1257 7180 -11
9175 8991 8
3871 5351 -13
2157 2429 12
3332 2246 -14
7509 3623 4
5250 5583 4
8002 4243 1
4099 9612 17
8937 1756 -14
8861 1264 9
7098 1119 10
7621 6776 6
7913 1274 8
8168 16 -12
617 7484 3
1006 4046 -2
7179 178 -5
9650 6862 -7
3399 764 17
6483 1777 0
2042 5944 -3
5594 4798 -12
7187 942 19
2093 5565 12
7076 1021 -20
5163 6561 9
7544 85 11
4481 3618 -16
1785 225 8
3456 7024 -20
5750 8530 -10
5629 6874 15
8615 8100 4
3767 4384 -2
6805 750 -3
4837 7443 12
6863 3693 20
40 991 6
693 14 5
5218 980 6
6634 9388 14
6287 7250 2
960 3942 -2
3818 1062 -3
2000 8397 17
6811 2171 -7
8224 6082 -10
8374 6545 19
4203 710 -11
4216 4886 18
9907 7763 -14
1582 1323 -4
3624 3234 4
6743 3647 14
3494 7888 16
9528 7363 -7
9437 4130 -8
8767 2766 4
2662 1369 5
6615 4754 15
1060 2695 -9
3942 7729 9
4596 7364 10
574 6201 2
9613 1122 -6
5916 6929 -2
5493 5742 7
3497 7304 -18
8538 1583 -11
5942 4231 17
5648 5263 9
357 9696 2
786 1418 5
9182 8661 1
9197 6970 -10
918 54 10
6945 9401 4
6044 3698 -7
6086 3801 1
4399 8701 15
1877 7047 19
