10000 40000
7606 5113 -4
7606 6402 -16
7606 7521 19
7606 7651 -14
7607 3392 -6
7607 5124 -4
7607 9700 -14
7608 104 6
7608 1317 -7
7608 2333 -19
7608 7693 8
7609 1118 1
7609 3250 15
7609 4121 17
7609 6760 18
7610 2026 -7
7610 4405 13
7610 7110 14
7610 9236 12
7611 6150 15
7611 8607 6
7612 1835 16
7612 2766 -20
7612 9722 -5
7613 734 -2
7613 1669 10
7613 1992 6
7613 2827 -12
7613 3810 -16
7614 183 0
7614 309 -19
7614 4204 -17
7615 1207 -3
7615 1403 -17
7615 2186 19
7615 6527 17
7615 7008 -13
7615 7487 9
7616 1797 18
7616 2393 -6
7616 2526 0
7616 4585 12
7616 5264 -18
7616 5435 18
7616 5758 10
7616 6698 9
7616 8005 -14
7617 3694 16
7617 4339 -17
7617 7318 10
7618 1557 -20
7618 3246 -14
7618 5780 -8
7618 8000 -3
7618 8408 -13
7619 225 -9
7619 918 8
7619 7336 -15
7619 9106 -17
7620 2234 14
7620 3894 -20
7620 9862 -17
7621 6776 6
7621 8222 14
7621 8902 -13
7622 514 12
7622 2804 6
7622 3904 -1
7622 4595 -5
7622 4908 6
7622 5933 -7
7622 7135 8
7623 425 8
7623 785 7
7623 4120 -19
7623 6468 4
7623 6889 -16
7623 7941 6
7623 9207 -16
7623 9887 0
7624 501 -6
7624 1761 0
7624 4869 11
7624 4919 -15
7625 148 -4
7625 1804 5
7625 4790 -8
7625 4951 18
7625 5042 18
7625 7364 -7
7626 1505 17
7626 6372 -12
7627 7437 -7
7627 9349 -18
7628 4808 5
7628 7566 20
7628 8537 10
7629 438 11
7629 2859 19
7629 4589 11
7630 77 -8
7630 1308 -7
7630 3193 16
7630 7926 4
7631 3036 -10
7631 3047 11
7631 7236 -20
7631 7910 -10
7631 8650 3
7631 8660 10
7632 907 -16
7632 3180 -1
7633 3230 0
7633 3552 0
7633 7930 -16
7633 8860 -6
7634 5168 6
7634 7796 13
7634 7827 11
7635 212 1
7635 223 12
7635 4682 1
7635 4744 0
7635 5558 11
7636 48 -9
7636 3889 9
7636 3972 13
7636 6210 -5
7636 9987 7
7637 791 3
7637 983 -4
7637 1573 20
7637 2394 10
7637 2744 5
7637 8544 19
7638 227 -1
7638 5029 -20
7638 6702 2
7638 7709 18
7639 6368 -8
7639 6885 -2
7639 7536 11
7639 7875 8
7639 8200 10
7640 1486 -16
7640 5342 7
7640 5709 -19
7640 6333 -8
7640 7733 15
7640 9441 9
7641 3774 4
7641 4203 -7
7641 4804 18
7641 7436 8
7641 7986 10
7642 8229 -2
7642 9830 19
7643 8260 -18
7643 8443 -6
7644 562 -19
7644 3607 8
7644 4117 6
7644 7894 11
7644 8709 17
7644 9058 10
7645 460 -18
7645 1461 11
7645 1686 6
7645 8280 16
7645 8336 20
7646 2005 10
7646 2725 2
7646 9760 9
7647 497 8
7647 785 -3
7647 5023 -20
7647 5362 -9
7647 7072 -15
7647 9044 -8
7648 3823 -18
7648 4102 -2
7648 5245 18
7649 614 6
7649 2183 -15
7649 3194 -19
7649 7484 19
7649 9252 7
7650 2675 -9
7650 7390 8
7650 8712 -4
7650 9214 -12
7651 29 -18
7651 4611 5
7652 2798 -14
7652 7478 2
7652 7883 16
7652 8593 2
7652 9171 -10
7653 7416 5
7653 8334 -14
7654 6922 -8
7655 3432 -4
7655 4043 13
7655 4880 3
7655 6191 14
7655 7582 -11
7656 1481 16
7656 1732 15
7656 5270 -4
7656 5293 -15
7656 7129 -20
7657 2155 9
7657 2598 -3
7657 2915 -14
7657 8568 12
7657 9911 7
7658 3306 16
7658 6803 2
7658 7154 -15
7658 8562 16
7658 9742 4
7659 2210 12
7659 3578 -4
7659 6617 -20
7660 5259 9
7660 7986 17
7661 2145 13
7661 4177 7
7661 5969 10
7661 9279 -13
7662 929 9
7662 4338 -5
7662 7608 19
7662 9615 -6
7663 681 -12
7663 1920 -10
7663 2751 13
7663 3625 -9
7663 7486 -19
7663 8406 13
7664 2457 4
7664 3397 -15
7664 5981 -19
7664 6762 17
7665 2630 16
7665 4443 3
7665 5159 -13
7665 5690 -17
7665 8110 -2
7665 8530 11
7666 211 -6
7666 844 -7
7666 5253 -2
7666 5671 4
7666 6017 -20
7667 2215 2
7667 2889 19
7667 3625 19
7667 6594 9
7667 8357 -11
7667 9984 6
7668 2689 0
7668 5956 -13
7668 7056 -7
7669 7468 6
7670 2318 13
7670 3138 9
7670 9062 -20
7670 9130 14
7671 1080 8
7671 2939 18
7672 350 -13
7672 4239 -1
7672 5086 3
7673 288 -11
7673 2479 -14
7673 2696 9
7673 5072 0
7673 5608 4
7673 5654 -15
7674 852 -12
7674 1123 -12
7674 4078 4
7674 4960 -7
7674 7528 1
7675 509 6
7675 4949 7
7675 8411 15
7675 9839 -2
7676 4277 0
7676 5843 9
7676 9153 11
7676 9594 -10
7677 1806 20
7677 2292 8
7677 3246 1
7677 5433 13
7678 2028 -3
7678 5001 -17
7678 5215 2
7678 8315 -5
7678 9055 -19
7679 380 -1
7679 3280 16
7679 7544 -11
7679 8625 5
7680 1571 19
7680 3532 -5
7680 5014 -5
7680 6689 -1
7680 7941 0
7681 291 -18
7681 2042 1
7681 3250 2
7682 2444 -8
7682 2534 -7
7682 2794 19
7682 3306 18
7682 3896 11
7682 5470 -14
7682 9121 -17
7683 1517 4
7683 1958 7
7683 6571 0
7683 6843 20
7683 7199 20
7683 9262 -4
7685 3415 -16
7685 4357 -20
7685 6761 -18
7685 8278 1
7686 908 -19
7686 5547 -14
7686 7428 -6
7686 8060 -2
7687 3094 -20
7687 4271 -7
7687 8476 2
7688 412 11
7688 4546 -12
7688 9517 -19
7689 2617 -5
7689 7411 15
7689 8771 -1
7690 0 -11
7690 121 -7
7690 923 -8
7690 976 -12
7690 2194 12
7690 2198 -2
7690 4554 20
7690 5090 -4
7691 2903 0
7691 5178 -14
7691 7525 -18
7691 7754 -15
7692 645 -2
7692 2575 16
7692 3708 7
7692 6660 -17
7693 382 -20
7693 1415 -20
7693 3977 -17
7693 4533 16
7693 5029 9
7693 5550 4
7693 6543 -3
7693 6671 5
7693 6751 -11
7693 8061 -10
7693 8218 -11
7694 1422 18
7694 1660 17
7694 2595 -6
7694 5395 1
7694 5721 5
7694 7070 15
7694 7783 -16
7695 4845 10
7695 5071 -2
7695 6936 1
7696 1069 15
7696 1479 -15
7696 2082 -13
7696 2611 -4
7696 6200 13
7696 7210 4
7698 2625 5
7698 2766 15
7698 8227 6
7699 1973 5
7699 3413 17
7699 5633 11
7700 2280 -4
7700 2487 -7
7700 4164 -9
7700 7719 16
7700 8080 -7
7701 5241 19
7701 5549 13
7701 5860 19
7701 6419 9
7701 7844 10
7702 27 7
7702 180 0
7702 3341 -12
7702 6150 16
7702 6215 -17
7702 7063 3
7702 9884 -14
7703 5641 -17
7703 5662 15
7703 7505 5
7704 3093 -12
7704 4049 -7
7704 4358 6
7704 5101 1
7704 6191 18
7704 6380 -9
7704 6800 2
7705 206 0
7705 3411 18
7705 3549 8
7705 5803 5
7706 1353 17
7706 1752 3
7706 3115 -9
7706 3170 -17
7706 3567 11
7706 4945 -17
7707 2120 13
7707 4641 -11
7708 1267 20
7708 3163 1
7708 9837 20
7709 147 3
7709 330 1
7709 1904 9
7709 5991 -8
7709 6644 -6
7710 2623 -4
7710 4792 3
7710 7334 0
7711 3062 6
7711 4806 -12
7711 7110 -1
7711 8736 1
7711 9896 -9
7712 1625 -12
7712 1978 12
7712 3870 -16
7712 6507 -5
7712 8352 -14
7713 3603 -1
7713 4791 14
7713 7503 -14
7713 8351 5
7713 8932 5
7714 1018 10
7714 1225 -5
7714 4208 -4
7714 7974 -18
7714 9943 -5
7715 680 -4
7715 5555 -17
7715 8736 -3
7716 9140 -5
7717 882 10
7717 4283 -10
7717 7730 10
7717 9951 -11
7718 841 -18
7718 1719 8
7718 6789 -11
7718 7556 -13
7718 8339 15
7718 8439 1
7718 9221 6
7718 9276 -13
7719 4732 -14
7720 4189 10
7720 4697 -13
7720 5191 -13
7720 5565 18
7721 4357 16
7721 5824 -19
7721 7196 -12
7721 7645 -16
7722 1688 2
7722 2136 -8
7722 4023 -16
7722 7485 11
7722 9680 -16
7723 2703 11
7723 3192 12
7723 4167 18
7723 7060 -7
7724 1073 -19
7724 6441 20
7724 8130 17
7725 5652 4
7725 5850 2
7726 170 -4
7726 4160 -15
7726 4200 -11
7726 4653 6
7726 9298 -8
7727 1072 6
7727 2722 1
7727 2770 18
7727 4418 -4
7727 6102 2
7727 9215 7
7728 809 -17
7728 4815 10
7728 4832 15
7728 5738 13
7728 5922 16
7728 7827 18
7729 882 12
7729 8442 -9
7730 1532 -7
7730 1594 4
7730 4728 -11
7730 7593 5
7731 1454 6
7731 7006 -10
7731 8943 -2
7732 1485 6
7732 2791 12
7733 3375 -10
7733 4448 -11
7733 7608 19
7733 9595 -17
7734 1711 -13
7734 6903 -6
7735 1425 8
7735 3250 -9
7735 6826 15
7735 8624 -20
7736 902 8
7736 5268 13
7736 5720 -4
7736 7289 -16
7736 7608 15
7737 3873 19
7737 5346 -10
7737 9294 -1
7738 682 16
7738 4173 15
7738 8272 4
7738 8846 16
7739 466 -14
7739 4216 16
7739 4858 19
7739 8835 6
7740 4378 -6
7740 9146 -1
7740 9304 -15
7741 378 -2
7741 3119 -12
7741 3574 4
7741 3713 -17
7741 4068 15
7741 5929 6
7741 8049 -15
7741 8470 -4
7741 8988 -11
7742 1896 -9
7742 2037 -5
7742 3118 -12
7742 8247 20
7742 8944 13
7743 1267 17
7743 4013 5
7744 1080 4
7744 5415 16
7744 9194 0
7744 9582 18
7745 1683 17
7745 2774 -4
7745 5450 15
7746 1278 1
7746 2283 -7
7746 9116 17
7747 7510 4
7748 500 -14
7748 674 -6
7748 2896 11
7748 9100 2
7748 9951 -7
7749 2607 18
7749 2939 -11
7749 3590 5
7749 8962 -20
7750 3889 -6
7750 4079 -7
7750 6487 -15
7750 6944 1
7751 621 2
7751 1796 6
7751 2968 -1
7751 4928 6
7751 9047 -9
7752 1481 18
7752 1945 -2
7752 3669 -1
7752 4792 -9
7752 8101 -9
7752 9011 -13
7752 9568 -12
7753 7129 1
7753 9393 -17
7754 412 6
7754 3147 0
7754 9664 4
7755 681 5
7755 2203 12
7755 6550 -20
7755 8373 18
7755 9430 4
7755 9944 15
7756 8108 -13
7757 4422 -6
7757 8057 8
7757 9713 -20
7758 1062 -6
7758 1730 11
7758 2477 -7
7758 4745 10
7758 5905 6
7758 6087 6
7758 7958 -5
7759 4397 3
7759 4649 -5
7759 6563 7
7759 7683 -20
7760 1136 -4
7760 2054 18
7761 1677 -1
7761 5054 -15
7761 6736 -17
7761 8159 13
7761 8803 -8
7762 8784 -12
7762 9600 13
7763 2674 19
7763 6698 -12
7764 1240 13
7764 2092 12
7764 6832 -10
7764 7181 -4
7765 2353 20
7765 6144 -10
7765 6332 15
7765 8581 17
7765 9323 -1
7766 3453 20
7766 4317 -3
7766 9100 -4
7767 2482 19
7767 2642 13
7767 3738 6
7767 5752 -1
7767 6451 0
7767 8358 17
7767 8719 -10
7768 5872 -3
7768 6634 -13
7768 7460 7
7768 8445 11
7769 3170 15
7769 5854 -19
7769 6914 17
7770 581 11
7770 4529 -9
7770 8116 4
7770 9053 9
7771 6181 10
7771 6758 16
7771 9895 -14
7772 6912 -1
7772 7914 17
7773 1322 18
7773 3142 13
7773 7374 19
7773 7800 3
7774 2152 7
7774 2200 11
7774 2439 17
7774 3948 5
7774 7161 3
7774 9336 18
7775 1896 -14
7775 2699 -13
7776 3221 17
7776 3487 15
7776 5077 -5
7776 5742 -12
7776 5919 4
7776 7531 -2
7776 9628 17
7777 1480 -12
7777 1850 -8
7777 1867 13
7777 5873 -17
7778 2111 -13
7778 4469 -11
7778 4803 -19
7779 146 10
7779 4503 -11
7780 2467 1
7780 5141 -12
7780 9559 18
7781 1514 17
7781 3814 17
7782 6088 -1
7782 8971 1
7783 529 -17
7783 664 -9
7783 891 -13
7783 4747 -17
7784 481 -20
7784 6410 4
7784 6571 -14
7785 261 8
7785 3978 6
7785 3989 2
7786 1616 18
7786 2169 -1
7786 3940 -13
7786 5480 4
7786 8312 14
7787 2469 16
7787 4659 10
7787 8616 5
7788 1369 -4
7788 1707 6
7788 4909 -14
7788 5976 -16
7788 7172 -16
7788 7587 20
7788 8157 18
7789 2418 -16
7789 3950 1
7789 8200 16
7790 31 18
7791 717 2
7791 1963 -20
7791 4772 -12
7791 6590 18
7792 9060 5
7793 5909 -14
7793 9089 16
7794 317 -9
7794 3538 2
7795 2796 -5
7795 2987 19
7795 3031 -19
7795 5480 12
7795 6884 -12
7795 8234 5
7795 8439 2
7795 9730 13
7796 3206 -14
7796 3445 -7
7796 5612 14
7796 7030 8
7796 7836 2
7796 8087 -16
7796 8118 4
7796 9621 12
7797 1866 -20
7797 4000 17
7797 4277 15
7797 7007 20
7797 7299 8
7798 1186 -6
7798 1288 2
7798 1862 1
7798 5211 6
7798 6708 11
7799 2914 -4
7799 4540 11
7800 3432 2
7800 5369 -4
7800 5625 -15
7800 6769 -6
7800 6898 -1
7800 9465 5
7801 175 -16
7801 8077 5
7801 8272 -3
7801 8626 19
7802 1653 -14
7802 5989 10
7802 8626 -9
7803 432 17
7803 3584 3
7803 6027 -15
7804 1705 -6
7804 5790 -12
7804 5818 6
7804 6719 -16
7804 7431 15
7804 8018 19
7804 8751 15
7804 8776 -10
7805 2221 -5
7805 4084 -15
7805 6236 20
7806 1600 -16
7806 2589 -9
7806 4603 7
7807 2722 15
7807 2799 -16
7807 3129 1
7807 3841 -11
7809 2065 13
7809 2384 11
7809 4562 -15
7809 6504 -11
7809 6892 17
7810 3363 -9
7810 6484 7
7810 6953 -15
7810 7213 14
7810 8232 3
7810 9279 -9
7811 2109 -19
7811 4239 -12
7811 8700 -18
7811 9330 13
7812 2345 6
7812 3572 7
7812 7929 -5
7813 607 -18
7813 2692 4
7813 3238 16
7813 3535 -2
7814 377 19
7814 6047 -19
7814 6734 -9
7814 9972 -19
7815 2179 16
7815 6201 18
7815 7443 20
7815 7606 -3
7816 2359 -2
7816 3418 -12
7816 5389 -5
7817 313 -2
7817 4110 -1
7817 9122 8
7817 9935 18
7818 731 -1
7818 2694 -16
7818 4110 -5
7818 5719 14
7819 835 8
7819 866 -16
7819 7530 10
7819 9673 -5
7820 1197 -9
7820 1618 17
7820 4807 -13
7821 862 2
7821 2883 -18
7821 3824 -19
7821 6060 10
7821 6724 -12
7821 7660 16
7821 7853 14
7821 7872 -17
7821 8547 -12
7821 9794 -19
7822 1096 -1
7822 1985 0
7822 2044 -10
7822 2079 -17
7822 4042 -14
7822 8923 0
7823 1559 13
7823 4092 -5
7823 8793 20
7824 727 17
7824 3046 -15
7824 9525 -10
7824 9771 -15
7824 9992 -20
7825 2488 -17
7825 4783 -7
7825 6214 7
7825 7207 19
7826 3705 15
7826 4793 10
7826 5649 -8
7827 2590 -12
7827 4232 5
7827 5284 -17
7827 8316 11
7828 4056 -20
7828 7061 -12
7828 9983 -18
7829 302 2
7829 387 -14
7829 2479 -19
7829 4193 10
7830 4116 -4
7830 7375 10
7830 9423 12
7831 6402 -3
7832 801 -3
7832 821 -13
7832 3781 -6
7832 4815 8
7832 6731 -1
7833 214 20
7833 2381 2
7833 3265 -1
7834 774 6
7834 1394 0
7834 2196 13
7834 5241 -4
7834 7060 2
7834 8036 -8
7834 8648 -10
7835 4555 -6
7835 5737 -3
7836 356 -20
7836 5841 -3
7836 8277 4
7836 8350 13
7837 368 7
7837 2622 15
7837 3174 14
7837 6279 -15
7837 6407 -7
7838 2191 -11
7838 2940 -18
7838 3029 17
7839 1299 -11
7839 1324 2
7839 3426 -13
7839 4296 17
7839 4622 4
7839 5632 2
7839 7508 -4
7839 7733 -1
7840 809 -14
7840 1295 -1
7840 1485 17
7840 1884 9
7840 5889 12
7840 7318 8
7840 8903 6
7840 9537 10
7841 7259 -4
7841 7968 -6
7842 1750 -7
7842 5704 -8
7842 5730 -7
7842 7051 -10
7842 8777 5
7842 8839 15
7843 193 -14
7843 313 3
7843 1484 18
7843 7533 -7
7843 7851 3
7844 4572 1
7844 4819 4
7844 7627 10
7845 270 -4
7845 3567 4
7845 4459 10
7845 5800 5
7845 6560 -15
7846 3176 -19
7847 4804 -19
7847 5866 -12
7847 8964 -19
7848 34 -6
7848 2039 -12
7848 4260 -15
7848 5082 -5
7848 8037 17
7849 2012 -4
7849 4037 -12
7849 5126 -8
7849 7585 -3
7849 9048 7
7850 4575 -19
7850 4789 -18
7850 7808 -3
7851 955 -4
7851 2039 -4
7851 3389 11
7851 7789 -8
7851 9030 5
7852 564 12
7852 5132 -20
7852 9306 14
7852 9700 3
7852 9868 15
7853 1978 -2
7853 3739 10
7853 7189 -15
7853 8164 7
7853 9357 0
7853 9463 20
7853 9924 13
7854 1974 10
7854 2089 -18
7854 3549 -11
7854 4580 5
7854 4918 -20
7854 5598 4
7854 6083 -1
7854 9509 11
7855 99 -1
7855 1400 -11
7855 5710 -15
7855 6028 -20
7855 9698 -5
7856 3216 -8
7856 3900 14
7856 5415 -4
7857 4312 -20
7857 5124 14
7858 1193 -7
7858 3306 -10
7858 4580 -2
7858 7289 9
7859 4825 3
7860 2387 19
7861 235 10
7861 2655 -14
7861 3745 8
7861 3837 2
7861 4839 14
7861 5108 2
7861 5912 8
7861 6913 14
7862 768 -13
7862 5461 -6
7862 5699 9
7862 8140 0
7862 9988 10
7863 460 -20
7863 1443 -15
7863 2564 7
7863 5155 1
7863 7861 9
7863 8410 7
7863 9337 8
7864 797 8
7864 2533 -5
7864 2793 -11
7864 3170 -9
7864 9712 14
7865 3651 -19
7865 6769 -12
7865 8269 -11
7865 8874 -17
7865 8879 -1
7865 9606 -3
7866 2207 -19
7866 4539 3
7866 7840 3
7866 7857 -4
7866 9909 15
7867 2093 -1
7867 2498 10
7867 6215 -6
7867 6580 -4
7867 9802 5
7867 9953 4
7868 2246 12
7868 5181 13
7869 8832 5
7869 9239 2
7869 9265 -17
7870 5194 -19
7870 8988 -11
7871 1339 19
7871 1355 -2
7871 2897 7
7871 2924 12
7871 3984 -1
7871 4178 -5
7871 4475 -13
7871 7250 19
7871 7406 -10
7872 2630 -16
7872 2911 6
7872 4187 17
7872 5547 -5
7872 5960 8
7872 8604 9
7873 8727 -4
7873 8992 -9
7874 604 -10
7874 2965 2
7874 3634 -6
7874 4116 -9
7874 6162 10
7875 1654 18
7875 7237 -16
7876 41 18
7876 1634 15
7876 2633 19
7876 5213 4
7876 7550 13
7877 1020 -16
7877 7148 -13
7878 2565 -4
7878 7343 -5
7878 9269 8
7879 2795 -10
7880 2320 4
7880 4230 -5
7880 5338 18
7880 6893 14
7881 376 15
7881 4154 -12
7881 5031 -19
7881 8685 -1
7883 614 8
7884 704 17
7884 1482 1
7885 1661 -1
7885 2543 4
7885 3734 -1
7885 4569 -16
7885 6095 -19
7885 7680 -11
7886 228 8
7886 7344 -16
7887 46 -16
7887 134 3
7887 283 -5
7887 607 5
7887 6204 13
7887 7899 -14
7888 6391 -12
7889 2352 -7
7889 6527 -15
7890 2252 -9
7890 4611 0
7890 5933 9
7890 9337 10
7891 2174 -19
7891 3452 -17
7891 7186 -2
7891 8989 -14
7891 9468 19
7892 1075 -18
7892 2116 -14
7892 2938 19
7892 3859 9
7892 8655 -19
7893 3771 6
7893 7088 13
7893 9671 13
7894 587 9
7894 2980 -3
7894 4524 9
7894 5915 8
7894 8673 -12
7895 109 -17
7895 3071 -10
7895 5107 4
7896 8906 19
7897 993 -3
7897 5715 0
7897 7591 -11
7897 9399 -15
7897 9431 13
7898 1060 16
7898 3653 0
7898 4270 -2
7898 5929 15
7898 6202 9
7898 7010 5
7898 7557 14
7899 3094 -2
7899 7524 -13
7900 605 0
7901 1524 -14
7901 3427 9
7901 6342 5
7902 1061 16
7902 1877 -18
7902 3819 -6
7902 4164 7
7902 4218 13
7903 717 10
7903 3957 13
7903 5930 15
7903 9701 14
7904 77 -1
7904 125 -4
7904 991 15
7904 7497 -18
7905 5442 1
7906 1800 -10
7906 5896 -13
7906 6450 -14
7906 6980 -1
7906 8318 -16
7907 8162 -6
7907 8375 1
7907 8917 -12
7908 2592 12
7908 3074 -11
7908 3794 6
7908 5614 5
7908 6893 7
7909 827 -5
7909 1860 4
7909 9442 -17
7910 2801 5
7910 9062 -2
7911 4481 12
7911 4657 0
7911 9432 18
7911 9657 -13
7912 5433 -20
7912 6455 -20
7912 7774 15
7912 8837 4
7912 9226 10
7913 476 -1
7913 1274 8
7913 2645 9
7914 553 19
7914 564 18
7914 6213 -13
7915 76 -14
7915 4347 18
7915 4841 -7
7915 5065 13
7915 5476 -15
7915 9195 -20
7916 3730 20
7916 4613 -16
7916 6632 0
7916 6998 1
7917 4206 15
7918 3756 -8
7918 5861 4
7919 807 4
7919 960 15
7919 1730 6
7919 4420 -16
7920 142 -6
7920 203 -16
7920 2604 6
7920 3159 17
7920 5827 18
7920 8060 16
7920 9718 20
7921 4205 5
7921 4546 -19
7921 8551 11
7922 1094 9
7922 1560 -19
7922 7430 8
7923 6602 -2
7923 6970 2
7923 9151 -2
7924 2961 -20
7924 4419 -18
7924 6486 -14
7924 7133 17
7925 2862 12
7925 3370 -20
7925 8184 -17
7926 1062 -2
7926 2683 -14
7926 2920 5
7926 7995 20
7926 8790 9
7927 1496 -15
7927 3273 -8
7927 6285 3
7927 7637 -15
7927 8033 -1
7928 2631 -18
7928 6775 1
7929 1556 -1
7929 7797 -1
7930 3789 -1
7930 7614 -9
7930 7927 17
7930 9103 6
7931 1195 14
7931 5860 -6
7931 7887 -19
7932 7274 3
7933 3302 9
7933 4672 5
7933 5560 -19
7933 5836 17
7933 6433 2
7933 8868 3
7933 9024 -18
7934 7206 1
7934 8091 -19
7935 150 4
7936 2574 0
7936 7501 -7
7936 7944 -14
7937 1072 -9
7937 3685 -15
7937 6733 14
7937 8434 12
7938 652 -15
7938 5889 9
7939 250 18
7939 2116 -17
7939 5840 -9
7939 7385 -3
7940 501 8
7940 8164 15
7940 9114 4
7940 9473 13
7941 1446 -8
7941 9219 -6
7941 9541 0
7942 408 -17
7942 8273 9
7942 9246 -2
7943 1947 -8
7943 2155 -13
7943 6665 4
7943 7911 1
7943 8583 16
7943 9068 -1
7943 9069 -14
7944 3267 -19
7944 5319 4
7944 6051 5
7944 9014 8
7945 2641 -12
7946 1956 5
7946 2128 16
7946 3209 20
7946 3633 2
7946 3780 -13
7946 4873 4
7946 6673 17
7946 7898 -1
7947 735 -7
7947 3195 7
7947 3342 -5
7947 3495 -2
7947 3698 -14
7947 4194 -11
7947 6310 8
7947 9065 10
7948 1784 -12
7948 6061 -4
7948 7641 -8
7948 9125 19
7949 1031 -15
7949 2822 8
7949 5360 -1
7950 2725 3
7950 4398 1
7950 5077 16
7950 5862 -14
7950 9473 19
7951 552 20
7951 1127 6
7951 1895 5
7951 5072 14
7951 5310 -17
7951 6533 -12
7952 975 0
7952 1380 14
7952 5967 5
7952 6208 18
7952 6729 13
7952 6981 8
7952 8655 -19
7953 1519 -10
7953 2631 -6
7953 4971 17
7953 5821 -5
7953 7069 -12
7954 7917 6
7955 600 -19
7955 6505 -13
7955 7673 15
7955 8682 0
7955 8938 -17
7956 2907 -6
7956 7006 -4
7956 8098 5
7956 8607 8
7956 8983 16
7958 1194 6
7958 7471 -11
7958 7774 9
7958 9578 19
7959 2205 -15
7959 2878 -12
7959 3830 -7
7959 5833 -10
7960 6112 5
7960 9343 -12
7961 2574 20
7961 2794 -4
7961 4166 5
7961 5727 -17
7961 6610 -14
7961 9027 -1
7961 9798 9
7962 6943 -11
7962 9859 -9
7963 3680 14
7963 3714 -9
7963 6490 -14
7963 7577 14
7963 7749 -7
7963 8866 6
7964 1590 -16
7964 4435 -9
7964 6558 0
7964 7237 15
7964 9624 14
7965 5008 7
7965 7609 -10
7965 7647 8
7965 8276 10
7965 9674 -14
7965 9742 -15
7966 1941 19
7966 2833 -3
7966 4135 12
7966 5780 -1
7966 5973 17
7966 8661 -19
7966 9998 20
7967 207 -5
7967 3096 20
7967 5111 7
7968 4899 -7
7969 3548 10
7969 3634 -19
7969 8759 11
7970 2047 13
7970 9357 -11
7971 653 -4
7971 2613 8
7971 5310 -12
7971 7835 7
7971 7837 3
7971 9173 -18
7972 1218 16
7972 4015 14
7972 4153 8
7972 5477 -13
7972 5922 -16
7972 7270 12
7972 7954 -14
7972 9237 -2
7973 7539 -17
7974 5745 -8
7974 9446 -19
7975 818 -9
7975 4076 -8
7975 5733 -17
7976 658 0
7976 810 9
7976 4752 -4
7976 6057 -15
7976 6137 -11
7976 6838 -1
7976 9706 0
7977 5345 12
7977 9012 -3
7978 4276 10
7978 5154 4
7978 7492 -18
7978 8702 18
7980 0 12
7980 278 -6
7980 1761 12
7980 1960 3
7980 2762 15
7982 22 18
7982 5563 18
7983 2866 12
7983 6447 0
7984 8324 -16
7984 8817 5
7984 9908 11
7985 2679 8
7985 2715 0
7985 4319 -5
7985 5149 -12
7985 6582 -13
7985 6962 7
7985 7241 3
7985 9885 -5
7986 2574 -5
7986 6230 11
7986 6352 -7
7986 8060 10
7986 8744 -13
7986 9183 -16
7987 3118 -4
7987 5309 9
7987 8566 7
7988 3677 0
7988 6948 4
7988 7091 13
7988 7581 -3
7988 9949 8
7989 2304 2
7989 2549 9
7990 648 -6
7990 1941 3
7990 3936 18
7991 831 -5
7991 2180 -14
7991 5250 -4
7991 8642 -2
7992 1500 15
7992 1890 -14
7992 4314 4
7992 7098 -17
7992 7282 15
7993 4350 1
7993 8723 -3
7994 321 20
7994 1653 -7
7994 3037 2
7994 3709 -3
7994 5249 -14
7994 6190 -1
7994 8774 -13
7995 141 11
7995 4621 13
7995 5605 -11
7995 6414 4
7995 9907 -12
7996 1857 5
7996 5143 5
7996 5221 5
7996 5246 3
7996 5293 -14
7996 7700 -16
7996 8815 2
7997 664 -19
7997 2128 -3
7997 5545 -9
7997 8142 -15
7998 2295 -4
7998 8220 2
7998 9040 -12
7999 6351 -11
7999 7263 13
7999 7793 -12
7999 8245 15
8000 184 16
8000 288 -6
8000 1314 19
8000 2876 -3
8000 6061 0
8000 6090 6
8001 7518 -4
8001 9251 0
8002 1000 8
8002 1748 -14
8002 4243 1
8003 1402 2
8003 2319 -15
8003 2374 8
8003 3328 -10
8003 7136 10
8003 9706 20
8004 8185 -3
8005 3745 12
8005 3862 2
8005 6585 -18
8006 6733 -7
8006 7455 -14
8007 136 -7
8007 253 -11
8007 779 11
8007 2898 15
8008 3767 -15
8008 4902 17
8008 7606 10
8008 9069 8
8009 2036 -19
8009 5779 -2
8009 6492 18
8009 9254 -15
8010 663 6
8010 781 6
8010 1150 5
8010 7042 12
8010 7066 17
8011 1344 16
8011 4733 0
8011 7063 -6
8011 7586 -15
8012 357 -3
8012 2266 -15
8012 5728 15
8012 8075 7
8012 8232 5
8012 8605 10
8013 1159 -5
8013 2708 -4
8013 3189 9
8013 6471 -9
8013 7279 15
8013 7410 8
8013 8034 -8
8013 8317 -4
8014 696 -2
8014 1041 -3
8014 2949 -10
8014 3540 -7
8014 6719 12
8014 7740 -11
8014 9678 -10
8015 819 4
8015 4327 7
8015 5324 -5
8015 8023 -17
8016 1619 3
8016 3717 13
8016 4753 6
8016 7009 0
8017 72 -15
8017 441 17
8017 4608 4
8017 7722 12
8018 4576 -7
8019 1735 -7
8019 5229 3
8019 6880 15
8019 6945 -17
8019 6954 10
8019 8907 17
8020 730 4
8020 2204 4
8020 6928 -15
8020 7284 7
8021 1148 12
8021 3730 3
8021 3812 -18
8021 7231 -10
8021 8891 16
8022 3110 -8
8022 3641 -1
8022 7698 1
8022 9610 11
8023 4953 3
8023 7559 12
8023 9642 7
8024 1068 4
8024 2650 14
